host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,listener_t_ms,accepted_resps,resp_seq,anchor_id,src,dst,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,std_noise,frame_len
1407.209630,1784056445.491946,1,255,255,26774281,204078,109,6,0xa106,0xb104,4055887734,4796,47962,6908,7104,6501,1724,119,44,20
1407.304015,1784056445.586332,1,255,255,26774375,204079,112,1,0xa101,0xb104,1497126483,-2502,47703,5077,7273,6574,2079,124,36,20
1407.309256,1784056445.591572,1,255,255,26774381,204080,110,6,0xa106,0xb104,1824808032,4799,47676,7123,7362,4043,1811,120,44,20
1407.339725,1784056445.622041,1,255,255,26774411,204081,113,1,0xa101,0xb102,3782183856,-2585,48044,6315,6588,4681,1818,118,40,20
1407.344895,1784056445.627212,1,255,255,26774416,204082,111,6,0xa106,0xb102,4109865375,4768,47995,7416,7308,4109,1895,121,36,20
1407.673912,1784056445.956229,1,255,255,26774745,204083,119,3,0xa103,0xb103,3591406884,-522,47896,1048,771,764,239,49,16,20
1407.704904,1784056445.987221,1,255,255,26774776,204084,122,1,0xa101,0xb104,1321205164,-2573,48040,7150,7327,5450,2154,123,44,20
1407.709647,1784056445.991963,1,255,255,26774781,204085,120,6,0xa106,0xb104,1648886462,4855,47770,6625,6926,6652,1834,119,40,20
1407.739597,1784056446.021913,1,255,255,26774811,204086,123,1,0xa101,0xb102,3559709031,-2487,47971,6939,7011,5619,2061,123,40,20
1407.744774,1784056446.027091,1,255,255,26774816,204087,121,6,0xa106,0xb102,3887390228,4930,47600,7640,7753,5108,1950,123,36,20
1407.771143,1784056446.053460,1,255,255,26774842,204088,124,1,0xa101,0xb103,1281825374,-2538,47714,6657,7146,5772,1950,119,40,20
1407.776343,1784056446.058660,1,255,255,26774848,204089,122,6,0xa106,0xb103,1609506683,4882,47967,7131,7603,6497,1953,122,44,20
1407.840021,1784056446.122337,1,255,255,26774911,204090,125,1,0xa101,0xb102,1388928551,-2532,47651,6800,7180,5800,2107,122,44,20
1407.845128,1784056446.127445,1,255,255,26774917,204091,123,6,0xa106,0xb102,1716609831,4809,47883,6802,7337,7249,1877,120,40,20
1407.871079,1784056446.153396,1,255,255,26774942,204092,126,1,0xa101,0xb103,3367409477,-2444,47953,4415,7007,6488,1946,123,40,20
1407.876248,1784056446.158565,1,255,255,26774948,204093,124,6,0xa106,0xb103,3695091165,4763,48073,6609,7405,7438,1929,120,44,20
1407.904387,1784056446.186704,1,255,255,26774976,204094,127,1,0xa101,0xb104,1207071119,-2470,48019,4602,6655,6154,1764,117,40,20
1407.909771,1784056446.192088,1,255,255,26774981,204095,125,6,0xa106,0xb104,1534752536,4745,47868,7304,7485,4057,1961,124,40,20
1407.940179,1784056446.222496,1,255,255,26775011,204096,128,1,0xa101,0xb102,3494283006,-2500,47866,6924,6856,4011,1898,119,44,20
1407.945334,1784056446.227651,1,255,255,26775017,204097,126,6,0xa106,0xb102,3821964469,4697,47769,6602,7444,7067,1890,121,44,20
1408.039940,1784056446.322256,1,255,255,26775111,204098,129,1,0xa101,0xb102,1280762775,-2551,48027,6009,7079,6294,2062,121,40,20
1408.045236,1784056446.327553,1,255,255,26775117,204099,127,6,0xa106,0xb102,1608444472,4716,47644,7087,7613,6671,1834,120,48,20
1408.071228,1784056446.353544,1,255,255,26775142,204100,130,1,0xa101,0xb103,3269486248,-2518,47780,6867,7214,5686,2107,123,44,20
1408.076282,1784056446.358598,1,255,255,26775148,204101,128,6,0xa106,0xb103,3597167863,4727,47835,7078,7764,7097,2085,123,48,20
1408.406689,1784056446.689006,1,255,255,26775478,204102,132,4,0xa104,0xb104,3263750321,1893,47781,5441,6992,5518,1893,118,48,20
1408.439913,1784056446.722230,1,255,255,26775511,204103,139,1,0xa101,0xb102,1066526617,-2467,48029,6743,6871,5973,2027,123,40,20
1408.445078,1784056446.727395,1,255,255,26775517,204104,137,6,0xa106,0xb102,1394207771,4816,47607,7248,7403,4428,1865,121,32,20
1408.470610,1784056446.752926,1,255,255,26775542,204105,140,1,0xa101,0xb103,3025398000,-2460,47852,6980,7078,4977,2035,121,48,20
1408.475814,1784056446.758131,1,255,255,26775547,204106,138,6,0xa106,0xb103,3353078938,4843,47750,6875,7761,7565,2028,123,36,20
1408.570142,1784056446.852459,1,255,255,26775642,204107,141,1,0xa101,0xb103,799928289,-2526,48101,6532,7049,5456,1899,117,36,20
1408.575281,1784056446.857598,1,255,255,26775647,204108,139,6,0xa106,0xb103,1127609744,4775,47980,7042,7181,5107,1785,117,40,20
1408.640093,1784056446.922410,1,255,255,26775711,204109,142,1,0xa101,0xb102,973463392,-2456,47964,6526,7078,6303,2100,123,36,20
1408.645204,1784056446.927521,1,255,255,26775717,204110,140,6,0xa106,0xb102,1301145028,4873,48032,6930,7332,6210,1868,118,48,20
1408.671543,1784056446.953860,1,255,255,26775742,204111,143,1,0xa101,0xb103,2935808162,-2487,47782,6731,7426,5726,2086,124,44,20
1408.676084,1784056446.958401,1,255,255,26775747,204112,141,6,0xa106,0xb103,3263489575,4839,47635,6978,7116,6927,1836,121,44,20
1408.704092,1784056446.986408,1,255,255,26775776,204113,144,1,0xa101,0xb104,767490311,-2476,47883,3193,7198,6813,1908,120,44,20
1408.709221,1784056446.991538,1,255,255,26775781,204114,142,6,0xa106,0xb104,1095171923,4747,47927,7106,7297,4274,1931,124,44,20
1408.740081,1784056447.022398,1,255,255,26775811,204115,145,1,0xa101,0xb102,3062955626,-2503,47718,6405,6679,5085,1884,118,44,20
1408.745282,1784056447.027599,1,255,255,26775817,204116,143,6,0xa106,0xb102,3390637358,4829,47890,6498,7210,6999,1677,117,40,20
1408.770481,1784056447.052798,1,255,255,26775842,204117,146,1,0xa101,0xb103,714366404,-2550,48056,6994,6896,4098,1932,119,48,20
1408.775748,1784056447.058065,1,255,255,26775847,204118,144,6,0xa106,0xb103,1042047730,4894,47830,7030,7365,7136,1926,118,44,20
1408.804109,1784056447.086426,1,255,255,26775875,204119,147,1,0xa101,0xb104,2851918323,-2471,47599,7435,7264,4944,2090,125,48,20
1408.809220,1784056447.091537,1,255,255,26775881,204120,145,6,0xa106,0xb104,3179599718,4729,47946,6643,7057,6977,1745,122,44,20
1409.170110,1784056447.452427,1,255,255,26776241,204121,156,1,0xa101,0xb103,474781169,-2458,48109,6720,6961,4827,1827,117,40,20
1409.175177,1784056447.457494,1,255,255,26776247,204122,154,6,0xa106,0xb103,802462576,4876,47956,6668,7211,7265,1876,122,40,20
1409.204123,1784056447.486440,1,255,255,26776276,204123,157,1,0xa101,0xb104,2650221078,-2479,47642,4413,7113,6337,1842,118,40,20
1409.209361,1784056447.491677,1,255,255,26776281,204124,155,6,0xa106,0xb104,2977902413,4843,47921,7335,7381,4840,1841,119,36,20
1409.239542,1784056447.521858,1,255,255,26776311,204125,158,1,0xa101,0xb102,622845886,-2483,48066,2719,7223,6978,1948,121,44,20
1409.244663,1784056447.526980,1,255,255,26776316,204126,156,6,0xa106,0xb102,950527683,4873,47775,7107,7587,6666,2099,125,40,20
1409.303604,1784056447.585920,1,255,255,26776375,204127,159,1,0xa101,0xb104,421783375,-2499,47955,3675,7082,6581,1798,118,40,20
1409.308764,1784056447.591080,1,255,255,26776380,204128,157,6,0xa106,0xb104,749464789,4756,47801,7239,7092,4047,1875,122,36,20
1409.440146,1784056447.722463,1,255,255,26776512,204129,160,1,0xa101,0xb102,554417985,-2441,47941,3231,6733,6427,1794,119,44,20
1409.445354,1784056447.727671,1,255,255,26776517,204130,158,6,0xa106,0xb102,882099698,4770,48086,7138,7306,7084,1972,125,56,20
1409.470112,1784056447.752429,1,255,255,26776542,204131,161,1,0xa101,0xb103,2467627215,-2546,47819,3063,6952,6873,1828,117,40,20
1409.475402,1784056447.757719,1,255,255,26776547,204132,159,6,0xa106,0xb103,2795308555,4751,48103,6891,7124,5433,1743,121,48,20
1409.540238,1784056447.822554,1,255,255,26776612,204133,162,1,0xa101,0xb102,2653371909,-2479,47633,3425,7107,6608,1914,121,40,20
1409.545418,1784056447.827735,1,255,255,26776617,204134,160,6,0xa106,0xb102,2981053487,4769,47627,6333,7298,7160,1796,121,36,20
1409.571025,1784056447.853342,1,255,255,26776643,204135,163,1,0xa101,0xb103,325958468,-2561,47936,2300,6838,6943,1822,117,44,20
1409.576216,1784056447.858532,1,255,255,26776648,204136,161,6,0xa106,0xb103,653639795,4836,47703,6381,6641,6689,1742,117,44,20
1409.604112,1784056447.886429,1,255,255,26776676,204137,164,1,0xa101,0xb104,2439202200,-2520,48028,6339,7305,6438,2167,125,40,20
1409.609268,1784056447.891585,1,255,255,26776681,204138,162,6,0xa106,0xb104,2766883623,4889,47883,6399,7388,7296,1783,118,36,20
1410.004505,1784056448.286822,1,255,255,26777076,204139,174,1,0xa101,0xb104,2258068361,-2523,48021,4208,7143,6437,1831,119,36,20
1410.009689,1784056448.292006,1,255,255,26777081,204140,172,6,0xa106,0xb104,2585749595,4810,47671,7425,7250,4363,1965,124,44,20
1410.040088,1784056448.322405,1,255,255,26777111,204141,175,1,0xa101,0xb102,200287063,-2499,47963,6063,7144,6348,2034,122,40,20
1410.044626,1784056448.326942,1,255,255,26777116,204142,173,6,0xa106,0xb102,527968595,4882,47919,7163,7291,4909,1805,121,36,20
1410.070332,1784056448.352648,1,255,255,26777142,204143,176,1,0xa101,0xb103,2161841840,-2450,47788,6929,7216,5091,2010,123,44,20
1410.075518,1784056448.357834,1,255,255,26777147,204144,174,6,0xa106,0xb103,2489523569,4817,47957,7109,7554,7365,2030,124,44,20
1410.104363,1784056448.386680,1,255,255,26777176,204145,177,1,0xa101,0xb104,46592201,-2469,47829,4845,7117,6481,1988,122,40,20
1410.109550,1784056448.391866,1,255,255,26777181,204146,175,6,0xa106,0xb104,374273878,4800,47922,7235,7264,4655,1777,118,36,20
1410.140355,1784056448.422672,1,255,255,26777212,204147,178,1,0xa101,0xb102,2341044305,-2487,47701,3923,7302,6697,1920,121,36,20
1410.145578,1784056448.427894,1,255,255,26777217,204148,176,6,0xa106,0xb102,2668725559,4779,47899,7144,7702,7224,2125,124,44,20
1410.170267,1784056448.452583,1,255,255,26777242,204149,179,1,0xa101,0xb103,4254186974,-2476,48098,6247,7093,5700,1885,117,40,20
1410.175400,1784056448.457716,1,255,255,26777247,204150,177,6,0xa106,0xb103,286900890,4869,47742,7444,7408,3911,1899,120,40,20
1410.204282,1784056448.486599,1,255,255,26777276,204151,180,1,0xa101,0xb104,2134557701,-2482,47633,3462,7097,6523,1866,119,44,20
1410.209581,1784056448.491897,1,255,255,26777281,204152,178,6,0xa106,0xb104,2462239348,4797,47704,6606,7549,7165,1903,120,44,20
1410.240339,1784056448.522655,1,255,255,26777312,204153,181,1,0xa101,0xb102,136448891,-2502,47991,6490,6790,4107,1873,121,48,20
1410.245432,1784056448.527748,1,255,255,26777317,204154,179,6,0xa106,0xb102,464130495,4801,48027,6770,6936,6547,1837,117,44,20
1410.270761,1784056448.553078,1,255,255,26777342,204155,182,1,0xa101,0xb103,2081388244,-2470,47832,5078,7305,6540,2068,123,44,20
1410.275908,1784056448.558224,1,255,255,26777347,204156,180,6,0xa106,0xb103,2409069667,4800,47695,6883,6854,6894,1812,120,44,20
1410.606612,1784056448.888929,1,255,255,26777678,204157,188,3,0xa103,0xb104,2044983593,315,47893,2670,2646,2854,1904,121,40,20
1410.639876,1784056448.922193,1,255,255,26777711,204158,191,1,0xa101,0xb102,4199812829,-2502,47841,6650,7151,5833,2099,124,44,20
1410.645100,1784056448.927417,1,255,255,26777717,204159,189,6,0xa106,0xb102,232526894,4785,47634,6594,7282,7297,1874,119,44,20
1410.704577,1784056448.986894,1,255,255,26777776,204160,192,1,0xa101,0xb104,4028496009,-2508,47749,2416,6457,6563,1760,119,44,20
1410.709595,1784056448.991911,1,255,255,26777781,204161,190,6,0xa106,0xb104,61210025,4785,48013,6413,7063,7060,1703,120,40,20
1410.740327,1784056449.022644,1,255,255,26777812,204162,193,1,0xa101,0xb102,2027375634,-2452,47638,4497,7197,6585,2061,124,40,20
1410.745504,1784056449.027821,1,255,255,26777817,204163,191,6,0xa106,0xb102,2355057192,4812,47636,6720,7518,7410,1925,122,48,20
1410.770622,1784056449.052938,1,255,255,26777842,204164,194,1,0xa101,0xb103,3956744603,-2413,48031,6699,7264,6012,2037,123,40,20
1410.775749,1784056449.058065,1,255,255,26777847,204165,192,6,0xa106,0xb103,4284425901,4810,47761,7139,7835,7693,2015,123,48,20
1410.803512,1784056449.085829,1,255,255,26777875,204166,195,1,0xa101,0xb104,1769587781,-2485,47673,7242,7118,4160,2076,124,44,20
1410.808709,1784056449.091026,1,255,255,26777880,204167,193,6,0xa106,0xb104,2097269256,4752,48100,6796,7194,5764,1817,117,44,20
1410.839876,1784056449.122193,1,255,255,26777911,204168,196,1,0xa101,0xb102,4094416279,-2538,48027,6374,7246,6513,2156,124,44,20
1410.845052,1784056449.127369,1,255,255,26777917,204169,194,6,0xa106,0xb102,127130369,4864,47837,6746,7283,6453,1867,120,40,20
1410.903823,1784056449.186139,1,255,255,26777975,204170,197,1,0xa101,0xb104,3877443419,-2448,47967,6709,7316,6118,2064,124,40,20
1410.908931,1784056449.191248,1,255,255,26777981,204171,195,6,0xa106,0xb104,4205125186,4789,47646,6605,7148,6279,1859,120,44,20
1410.939419,1784056449.221736,1,255,255,26778011,204172,198,1,0xa101,0xb102,1857019132,-2440,47880,3300,7138,6742,1928,123,48,20
1410.944582,1784056449.226899,1,255,255,26778016,204173,196,6,0xa106,0xb102,2184700876,4854,48040,7057,7369,5477,1797,117,40,20
1410.969970,1784056449.252287,1,255,255,26778042,204174,199,1,0xa101,0xb103,3814193754,-2463,47710,6181,6887,5848,1858,117,40,20
1410.975176,1784056449.257493,1,255,255,26778047,204175,197,6,0xa106,0xb103,4141875138,4774,48030,7081,7289,6262,1975,124,40,20
1411.306555,1784056449.588872,1,255,255,26778378,204176,204,3,0xa103,0xb104,3832491225,386,47821,3904,1689,2028,1861,120,44,20
1411.339923,1784056449.622240,1,255,255,26778412,204177,207,1,0xa101,0xb102,1680988374,-2453,47834,5748,7215,6405,1983,120,40,20
1411.345159,1784056449.627475,1,255,255,26778417,204178,205,6,0xa106,0xb102,2008669652,4853,48056,6988,7178,4205,1788,121,40,20
1411.370682,1784056449.652998,1,255,255,26778442,204179,208,1,0xa101,0xb103,3649920579,-2533,47687,2535,6990,6988,1932,123,44,20
1411.376153,1784056449.658470,1,255,255,26778447,204180,206,6,0xa106,0xb103,3977601681,4873,47725,7368,7351,5091,1911,123,40,20
1411.440173,1784056449.722490,1,255,255,26778512,204181,209,1,0xa101,0xb102,3791938618,-2503,47670,7080,7336,4455,2008,122,48,20
1411.445383,1784056449.727700,1,255,255,26778517,204182,207,6,0xa106,0xb102,4119620376,4843,47860,7634,7693,4760,1956,122,44,20
1411.504339,1784056449.786656,1,255,255,26778576,204183,210,1,0xa101,0xb104,3604878857,-2445,47629,3075,7102,6938,1969,124,44,20
1411.509575,1784056449.791892,1,255,255,26778581,204184,208,6,0xa106,0xb104,3932559947,4857,47655,7251,7460,5713,1946,121,40,20
1411.539871,1784056449.822187,1,255,255,26778611,204185,211,1,0xa101,0xb102,1567083994,-2405,47582,6210,7446,6301,2075,124,44,20
1411.544991,1784056449.827308,1,255,255,26778617,204186,209,6,0xa106,0xb102,1894765508,4849,48032,7285,7668,6541,2075,123,52,20
1411.570131,1784056449.852448,1,255,255,26778642,204187,212,1,0xa101,0xb103,3504707443,-2486,47983,6943,6981,4718,1960,120,44,20
1411.575251,1784056449.857568,1,255,255,26778647,204188,210,6,0xa106,0xb103,3832389082,4840,48054,7381,7358,4419,1840,120,36,20
1411.639856,1784056449.922172,1,255,255,26778711,204189,213,1,0xa101,0xb102,3664282964,-2464,47960,4927,7258,6522,2016,122,40,20
1411.645014,1784056449.927331,1,255,255,26778717,204190,211,6,0xa106,0xb102,3991964160,4912,48092,6554,7232,6506,1836,118,40,20
1411.670985,1784056449.953302,1,255,255,26778743,204191,214,1,0xa101,0xb103,1357895820,-2468,47768,4699,7035,6319,1882,121,40,20
1411.676118,1784056449.958435,1,255,255,26778748,204192,212,6,0xa106,0xb103,1685576880,4820,47764,7027,7505,7490,2003,122,52,20
1411.706644,1784056449.988961,1,255,255,26778775,204193,215,1,0xa101,0xb104,3456550710,-2511,47922,6774,6520,4227,1850,122,48,20
1411.709207,1784056449.991523,1,255,255,26778781,204194,213,6,0xa106,0xb104,3784231934,4780,48098,7296,7695,6289,1900,123,44,20
1412.042085,1784056450.324401,1,255,255,26779114,204195,221,3,0xa103,0xb102,3600455509,427,47953,2982,2508,2856,1903,122,48,20
1412.070715,1784056450.353032,1,255,255,26779142,204196,224,1,0xa101,0xb103,1133522704,-2481,47892,4508,6751,6273,1886,121,44,20
1412.076145,1784056450.358461,1,255,255,26779148,204197,222,6,0xa106,0xb103,1461204153,4848,47773,7121,7770,7058,2127,124,44,20
1412.170908,1784056450.453224,1,255,255,26779241,204198,225,1,0xa101,0xb103,3171884276,-2439,47856,6704,6985,4667,1897,118,36,20
1412.175060,1784056450.457377,1,255,255,26779247,204199,223,6,0xa106,0xb103,3499566122,4840,47622,5560,7232,7365,1761,117,36,20
1412.203852,1784056450.486169,1,255,255,26779276,204200,226,1,0xa101,0xb104,1054798153,-2390,47949,3287,7575,7189,2036,125,44,20
1412.209080,1784056450.491397,1,255,255,26779281,204201,224,6,0xa106,0xb104,1382479829,4787,48057,7295,7472,4271,1968,122,48,20
1412.239917,1784056450.522233,1,255,255,26779312,204202,227,1,0xa101,0xb102,3352963301,-2454,47841,6519,6687,5583,1876,117,40,20
1412.245113,1784056450.527430,1,255,255,26779317,204203,225,6,0xa106,0xb102,3680644613,4737,48097,7091,7411,6244,1963,123,44,20
1412.270653,1784056450.552969,1,255,255,26779342,204204,228,1,0xa101,0xb103,1018757723,-2401,47711,5755,6566,5399,1831,118,40,20
1412.275765,1784056450.558082,1,255,255,26779347,204205,226,6,0xa106,0xb103,1346438821,4779,47761,6584,7091,7177,1757,120,44,20
1412.340003,1784056450.622320,1,255,255,26779412,204206,229,1,0xa101,0xb102,1157194328,-2421,47708,6009,7102,6070,1952,122,40,20
1412.345087,1784056450.627403,1,255,255,26779417,204207,227,6,0xa106,0xb102,1484876105,4889,47909,6822,7333,5775,1909,124,40,20
1412.404291,1784056450.686608,1,255,255,26779476,204208,230,1,0xa101,0xb104,972003858,-2449,47638,3905,7000,6456,1782,117,40,20
1412.409429,1784056450.691745,1,255,255,26779481,204209,228,6,0xa106,0xb104,1299685082,4861,47798,6680,6876,4118,1696,117,36,20
1412.439515,1784056450.721831,1,255,255,26779511,204210,231,1,0xa101,0xb102,3221496795,-2535,47583,6998,7148,6073,2138,125,44,20
1412.445035,1784056450.727352,1,255,255,26779516,204211,229,6,0xa106,0xb102,3549178480,4826,47700,7070,7767,7577,2050,124,48,20
1412.469924,1784056450.752241,1,255,255,26779542,204212,232,1,0xa101,0xb103,873474909,-2443,47969,6739,7227,5928,1977,120,40,20
1412.475085,1784056450.757402,1,255,255,26779547,204213,230,6,0xa106,0xb103,1201156270,4848,47762,6721,7519,7500,1925,121,40,20
1412.806475,1784056451.088791,1,255,255,26779878,204214,234,4,0xa104,0xb104,932327713,1981,47885,5246,6411,7207,1886,121,40,20
1412.839770,1784056451.122087,1,255,255,26779911,204215,241,1,0xa101,0xb102,3028319893,-2467,47769,4997,7227,6475,2043,123,40,20
1412.844969,1784056451.127286,1,255,255,26779917,204216,239,6,0xa106,0xb102,3356001362,4839,47662,7509,7436,5047,1886,124,40,20
1412.903463,1784056451.185780,1,255,255,26779975,204217,242,1,0xa101,0xb104,2801835171,-2466,47783,6316,6494,4914,1854,120,40,20
1412.908726,1784056451.191043,1,255,255,26779980,204218,240,6,0xa106,0xb104,3129516523,4827,48079,6665,7180,6985,1736,117,44,20
1412.969897,1784056451.252214,1,255,255,26780042,204219,243,1,0xa101,0xb103,2756846039,-2482,48091,5841,7175,6213,1997,125,36,20
1412.975236,1784056451.257553,1,255,255,26780047,204220,241,6,0xa106,0xb103,3084527279,4835,47763,6595,7342,7261,1836,117,44,20
1413.040088,1784056451.322405,1,255,255,26780112,204221,244,1,0xa101,0xb102,2943515087,-2474,48067,2337,6969,6717,1843,119,44,20
1413.045296,1784056451.327612,1,255,255,26780117,204222,242,6,0xa106,0xb102,3271196530,4820,47958,6863,7458,7236,1917,118,44,20
1413.069696,1784056451.352012,1,255,255,26780141,204223,245,1,0xa101,0xb103,546389395,-2439,48023,4723,6991,6377,1934,119,36,20
1413.074918,1784056451.357235,1,255,255,26780147,204224,243,6,0xa106,0xb103,874070742,4894,47794,7493,7679,4929,2053,123,44,20
1413.104357,1784056451.386674,1,255,255,26780176,204225,246,1,0xa101,0xb104,2753999294,-2406,48050,6683,6852,4447,1864,117,48,20
1413.109506,1784056451.391822,1,255,255,26780181,204226,244,6,0xa106,0xb104,3081680735,4859,47939,6960,7311,7460,2050,125,40,20
1413.172425,1784056451.454741,1,255,255,26780242,204227,247,1,0xa101,0xb103,2703970486,-2399,47794,6913,7145,4629,1941,118,48,20
1413.175978,1784056451.458295,1,255,255,26780248,204228,245,6,0xa106,0xb103,3031651830,4824,47578,7051,7179,6935,1964,124,48,20
1413.239520,1784056451.521837,1,255,255,26780311,204229,248,1,0xa101,0xb102,2796315862,-2512,47834,5778,7199,6439,2099,123,40,20
1413.244726,1784056451.527043,1,255,255,26780316,204230,246,6,0xa106,0xb102,3123997624,4771,48028,6952,7119,6397,1772,122,48,20
1413.303390,1784056451.585707,1,255,255,26780375,204231,249,1,0xa101,0xb104,2586923156,-2540,47768,4580,6818,6061,1816,120,44,20
1413.308765,1784056451.591082,1,255,255,26780380,204232,247,6,0xa106,0xb104,2914604773,4812,47817,6138,7084,7176,1782,118,40,20
1413.641927,1784056451.924244,1,255,255,26780714,204233,251,4,0xa104,0xb102,2767188610,1921,47734,5477,7158,4423,2029,123,56,20
1413.669587,1784056451.951904,1,255,255,26780741,204234,2,1,0xa101,0xb103,227292819,-2538,47767,4556,6745,6030,1719,117,40,20
1413.674697,1784056451.957014,1,255,255,26780747,204235,0,6,0xa106,0xb103,554974095,4778,47979,6919,7348,5280,1825,120,36,20
1413.706591,1784056451.988908,1,255,255,26780776,204236,3,1,0xa101,0xb104,2411237586,-2458,47830,4881,6607,6000,1835,120,40,20
1413.708993,1784056451.991310,1,255,255,26780781,204237,1,6,0xa106,0xb104,2738918898,4847,48086,6796,6829,6530,1695,118,40,20
1413.770234,1784056452.052551,1,255,255,26780842,204238,4,1,0xa101,0xb103,2356592623,-2419,48107,6866,6913,4906,1910,118,36,20
1413.775436,1784056452.057753,1,255,255,26780847,204239,2,6,0xa106,0xb103,2684274283,4843,47703,6919,7367,7109,1807,117,40,20
1413.804270,1784056452.086587,1,255,255,26780876,204240,5,1,0xa101,0xb104,233512524,-2511,47696,3000,7199,6842,1855,118,40,20
1413.809158,1784056452.091475,1,255,255,26780881,204241,3,6,0xa106,0xb104,561193733,4823,47841,6922,6938,5918,1822,119,36,20
1413.839939,1784056452.122256,1,255,255,26780912,204242,6,1,0xa101,0xb102,2510873105,-2480,47637,3688,6863,6236,1768,117,36,20
1413.844994,1784056452.127311,1,255,255,26780917,204243,4,6,0xa106,0xb102,2838554970,4855,47926,7435,7263,4404,1996,124,44,20
1413.869869,1784056452.152186,1,255,255,26780942,204244,7,1,0xa101,0xb103,133504976,-2405,48076,3312,6624,6588,1776,117,44,20
1413.874851,1784056452.157168,1,255,255,26780947,204245,5,6,0xa106,0xb103,461186319,4818,47851,6983,7468,5357,1867,120,40,20
1413.904099,1784056452.186416,1,255,255,26780976,204246,8,1,0xa101,0xb104,2324520978,-2474,48142,2884,6970,6601,1817,117,40,20
1413.909306,1784056452.191622,1,255,255,26780981,204247,6,6,0xa106,0xb104,2652202407,4889,48011,6452,7547,7507,1936,121,40,20
1413.939075,1784056452.221392,1,255,255,26781011,204248,9,1,0xa101,0xb102,261113363,-2401,47631,3122,7162,6918,1939,122,40,20
1413.944130,1784056452.226447,1,255,255,26781016,204249,7,6,0xa106,0xb102,588795089,4847,47797,7005,7164,4350,1812,117,32,20
1413.970107,1784056452.252424,1,255,255,26781042,204250,10,1,0xa101,0xb103,2239591268,-2474,47968,6512,6808,5683,1874,117,44,20
1413.975225,1784056452.257542,1,255,255,26781047,204251,8,6,0xa106,0xb103,2567272817,4853,47957,7006,7396,7194,1928,122,44,20
1414.339845,1784056452.622162,1,255,255,26781412,204252,18,1,0xa101,0xb102,94305595,-2423,47927,7077,6999,4213,1968,121,48,20
1414.344907,1784056452.627223,1,255,255,26781417,204253,16,6,0xa106,0xb102,421987247,4945,48019,6583,7279,7246,1847,117,44,20
1414.403587,1784056452.685904,1,255,255,26781475,204254,19,1,0xa101,0xb104,4170928507,-2438,47991,6863,6561,4029,1881,123,48,20
1414.408741,1784056452.691058,1,255,255,26781481,204255,17,6,0xa106,0xb104,203642663,4897,47883,6118,7385,7403,1824,119,44,20
1414.440003,1784056452.722320,1,255,255,26781512,204256,20,1,0xa101,0xb102,2198727446,-2447,47898,5106,7400,6524,1974,122,40,20
1414.445190,1784056452.727507,1,255,255,26781517,204257,18,6,0xa106,0xb102,2526409153,4941,48029,6804,7345,6482,1819,118,40,20
1414.539361,1784056452.821677,1,255,255,26781611,204258,21,1,0xa101,0xb102,4255974162,-2472,47886,3578,7065,6895,1920,121,40,20
1414.544444,1784056452.826761,1,255,255,26781616,204259,19,6,0xa106,0xb102,288688440,4842,47900,6625,7251,6635,1806,117,44,20
1414.569698,1784056452.852015,1,255,255,26781642,204260,22,1,0xa101,0xb103,1902648479,-2426,47779,6098,7023,5611,1857,118,40,20
1414.574870,1784056452.857187,1,255,255,26781647,204261,20,6,0xa106,0xb103,2230329770,4822,48014,6664,7265,7309,1900,120,48,20
1414.603490,1784056452.885807,1,255,255,26781675,204262,23,1,0xa101,0xb104,4063584529,-2458,47893,4792,6458,5924,1807,120,36,20
1414.608592,1784056452.890909,1,255,255,26781681,204263,21,6,0xa106,0xb104,96298413,4868,48017,6404,6977,7010,1762,118,44,20
1414.669982,1784056452.952299,1,255,255,26781741,204264,24,1,0xa101,0xb103,3987800658,-2423,47702,4766,6963,6416,1902,119,40,20
1414.674689,1784056452.957006,1,255,255,26781747,204265,22,6,0xa106,0xb103,20514779,4827,48071,6482,7293,7395,1922,121,40,20
1414.704044,1784056452.986360,1,255,255,26781776,204266,25,1,0xa101,0xb104,1894277766,-2427,47746,2275,7071,6703,1888,121,44,20
1414.709159,1784056452.991476,1,255,255,26781781,204267,23,6,0xa106,0xb104,2221958891,4790,47823,7146,7847,7727,2038,124,44,20
1414.740339,1784056453.022655,1,255,255,26781812,204268,26,1,0xa101,0xb102,4210072585,-2453,47629,2836,7211,6909,1953,122,44,20
1414.745381,1784056453.027698,1,255,255,26781817,204269,24,6,0xa106,0xb102,242786754,4807,48030,6876,7363,6414,1985,124,40,20
1415.103786,1784056453.386102,1,255,255,26782176,204270,34,1,0xa101,0xb104,1665313814,-2436,47642,4287,7083,6294,1821,118,40,20
1415.108934,1784056453.391251,1,255,255,26782181,204271,32,6,0xa106,0xb104,1992995544,4803,47796,6899,7058,4335,1739,120,40,20
1415.139699,1784056453.422015,1,255,255,26782212,204272,35,1,0xa101,0xb102,3958492123,-2455,48095,5964,7070,5898,2021,123,44,20
1415.145224,1784056453.427541,1,255,255,26782217,204273,33,6,0xa106,0xb102,4286173543,4812,47955,6349,7175,7099,1748,119,44,20
1415.169750,1784056453.452067,1,255,255,26782242,204274,36,1,0xa101,0xb103,1585378206,-2436,48034,6317,7560,6148,2092,125,40,20
